genomospecies	GCF	BGC	GCC	Accession_ID	Description	Product_Prediction	BiGSCAPE_class	Organism	Taxonomy	length	genome	source	domain	phylum	class	order	family	genus	species
PN6RE.vae.2948	GCF14571	PN4RA.vae.16544_k141_194685.region001	GCC15742	k141_194685	k141_194685	arylpolyene	Others	NA	NA	15400	PN4RA.vae.16544	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__Cryptobacteroides sp900769145
PN6RE.vae.2948	GCF15474	PN6RJ.vae.21109_k141_745373.region001	GCC15474	k141_745373	k141_745373	arylpolyene	Others	NA	NA	10995	PN6RJ.vae.21109	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__Cryptobacteroides sp900769145
PN6RE.vae.4061	GCF15057	PN6RE.vae.4061_k141_835793.region001	GCC15057	k141_835793	k141_835793	NRPS-like	NRPS	NA	NA	38198	PN6RE.vae.4061	metagenome-assembly	d__Bacteria	p__Bacillota	c__Bacilli	o__RFN20	f__CAG-826	g__RUG13091	s__RUG13091 sp016298185
PN6RE.vae.4616	GCF06417	PN13RO.bin.125_k141_270148.region001	GCC08969	k141_270148	k141_270148	RiPP-like	RiPPs	NA	NA	6086	PN13RO.bin.125	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UMGS1889	s__
PN6RE.vae.4616	GCF15060	PN6RE.vae.4616_k141_545635.region001	GCC15060	k141_545635	k141_545635	ranthipeptide	RiPPs	NA	NA	21849	PN6RE.vae.4616	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UMGS1889	s__
PN6RE.vae.4616	GCF16195	PN7RG.bin.23_k141_1269060.region001	GCC08874	k141_1269060	k141_1269060	cyclic-lactone-autoinducer	RiPPs	NA	NA	7238	PN7RG.bin.23	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UMGS1889	s__
PN6RE.vae.4616	GCF16217	PN7RR.vae.8930_k141_148442.region001	GCC15060	k141_148442	k141_148442	RRE-containing	RiPPs	NA	NA	20953	PN7RR.vae.8930	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UMGS1889	s__
PN6RE.vae.4616	GCF16628	PN7RP.bin.83_k141_481795.region001	GCC14821	k141_481795	k141_481795	RRE-containing	RiPPs	NA	NA	11947	PN7RP.bin.83	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UMGS1889	s__
PN6RE.vae.5312	GCF05240	PN7RM.bin.13_k141_511316.region001	GCC16674	k141_511316	k141_511316	betalactone	Others	NA	NA	6046	PN7RM.bin.13	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA6857	s__
PN6RE.vae.5312	GCF15061	PN6RE.vae.5312_k141_1796997.region001	GCC11835	k141_1796997	k141_1796997	ranthipeptide	RiPPs	NA	NA	20317	PN6RE.vae.5312	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA6857	s__
PN6RE.vae.5312	GCF15062	PN6RE.vae.5312_k141_1814516.region001	GCC03263	k141_1814516	k141_1814516	betalactone	Others	NA	NA	19280	PN6RE.vae.5312	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA6857	s__
PN6RF.bin.124	GCF07947	PN6RF.bin.124_k141_227401.region001	GCC14309	k141_227401	k141_227401	ranthipeptide	RiPPs	NA	NA	6386	PN6RF.bin.124	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__VSOB01	s__
PN6RF.bin.124	GCF15025	PN6RF.bin.124_k141_990471.region001	GCC12029	k141_990471	k141_990471	NRPS	NRPS	NA	NA	12548	PN6RF.bin.124	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__VSOB01	s__
PN6RF.bin.135	GCF15076	PN6RF.bin.135_k141_1474356.region001	GCC17180	k141_1474356	k141_1474356	NRPS	NRPS	NA	NA	14874	PN6RF.bin.135	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN6RF.bin.135	GCF15077	PN6RF.bin.135_k141_52810.region001	GCC09304	k141_52810	k141_52810	RRE-containing	RiPPs	NA	NA	7589	PN6RF.bin.135	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN6RF.bin.135	GCF15213	PN6RF.bin.135_k141_1182281.region001	GCC15046	k141_1182281	k141_1182281	RRE-containing	RiPPs	NA	NA	11345	PN6RF.bin.135	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN6RF.bin.135	GCF17788	PN6RF.bin.135_k141_826117.region001	GCC16879	k141_826117	k141_826117	RRE-containing	RiPPs	NA	NA	9531	PN6RF.bin.135	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN6RF.bin.174	GCF15083	PN6RF.bin.174_k141_1610293.region001	GCC13792	k141_1610293	k141_1610293	RRE-containing	RiPPs	NA	NA	20087	PN6RF.bin.174	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__
PN6RF.bin.174	GCF15084	PN6RF.bin.174_k141_448541.region001	GCC08897	k141_448541	k141_448541	RRE-containing	RiPPs	NA	NA	10689	PN6RF.bin.174	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__
PN6RF.bin.174	GCF15085	PN6RF.bin.174_k141_630206.region001	GCC03110	k141_630206	k141_630206	ranthipeptide	RiPPs	NA	NA	12546	PN6RF.bin.174	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__
PN6RF.bin.20	GCF05884	PN6RO.bin.118_k141_618538.region001	GCC12132	k141_618538	k141_618538	ranthipeptide	RiPPs	NA	NA	10522	PN6RO.bin.118	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Evtepia	s__Evtepia sp016296565
PN6RF.bin.20	GCF15089	PN6RO.bin.118_k141_334461.region001	GCC15036	k141_334461	k141_334461	RRE-containing	RiPPs	NA	NA	20519	PN6RO.bin.118	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Evtepia	s__Evtepia sp016296565
PN6RF.bin.48	GCF15096	PN6RF.bin.48_k141_177169.region001	GCC15096	k141_177169	k141_177169	RRE-containing	RiPPs	NA	NA	20264	PN6RF.bin.48	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN6RF.bin.48	GCF15097	PN6RF.bin.48_k141_215612.region001	GCC04542	k141_215612	k141_215612	RRE-containing	RiPPs	NA	NA	10819	PN6RF.bin.48	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN6RF.vae.11272	GCF15101	PN6RF.vae.11272_k141_1695532.region001	GCC15101	k141_1695532	k141_1695532	ranthipeptide	RiPPs	NA	NA	6066	PN6RF.vae.11272	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__MD308	s__
PN6RF.vae.11272	GCF15102	PN6RF.vae.11272_k141_279881.region001	GCC08849	k141_279881	k141_279881	RRE-containing	RiPPs	NA	NA	9067	PN6RF.vae.11272	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__MD308	s__
PN6RF.vae.27684	GCF15106	PN6RF.vae.27684_k141_27788.region001	GCC10989	k141_27788	k141_27788	ranthipeptide	RiPPs	NA	NA	15697	PN6RF.vae.27684	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Wujia	s__
PN6RF.vae.27684	GCF15107	PN6RF.vae.27684_k141_955419.region001	GCC11584	k141_955419	k141_955419	RRE-containing	RiPPs	NA	NA	7998	PN6RF.vae.27684	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Wujia	s__
PN6RF.vae.28618	GCF05809	PN6RF.vae.28618_k141_93115.region001	GCC05809	k141_93115	k141_93115	ranthipeptide	RiPPs	NA	NA	6185	PN6RF.vae.28618	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp004555705
PN6RF.vae.33473	GCF04223	PN10RN.bin.149_k141_1024236.region001	GCC10171	k141_1024236	k141_1024236	ranthipeptide	RiPPs	NA	NA	5222	PN10RN.bin.149	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__RUG12519	s__
PN6RF.vae.33473	GCF04838	PN6RF.vae.33473_k141_1701434.region001	GCC04035	k141_1701434	k141_1701434	ranthipeptide	RiPPs	NA	NA	21356	PN6RF.vae.33473	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__RUG12519	s__
PN6RF.vae.34930	GCF03753	PN6RF.vae.34930_k141_573942.region001	GCC02784	k141_573942	k141_573942	NRPS	NRPS	NA	NA	29346	PN6RF.vae.34930	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__
PN6RF.vae.34930	GCF03754	PN10RE.vae.47749_k141_77808.region001	GCC14821	k141_77808	k141_77808	cyclic-lactone-autoinducer	RiPPs	NA	NA	13807	PN10RE.vae.47749	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__
PN6RF.vae.34930	GCF15113	PN6RF.vae.34930_k141_1129722.region001	GCC09342	k141_1129722	k141_1129722	cyclic-lactone-autoinducer	RiPPs	NA	NA	16146	PN6RF.vae.34930	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__
PN6RF.vae.4844	GCF14895	PN6RF.vae.4844_k141_373470.region001	GCC08059	k141_373470	k141_373470	RRE-containing	RiPPs	NA	NA	8295	PN6RF.vae.4844	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__CAG-488	s__
PN6RF.vae.73298	GCF10895	PN6RF.vae.73298_k141_1640580.region001	GCC04238	k141_1640580	k141_1640580	ranthipeptide	RiPPs	NA	NA	13430	PN6RF.vae.73298	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Pelethomonas	s__
PN6RF.vae.73298	GCF15128	PN6RF.vae.73298_k141_1464511.region001	GCC06851	k141_1464511	k141_1464511	betalactone	Others	NA	NA	24008	PN6RF.vae.73298	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Pelethomonas	s__
PN6RF.vae.7445	GCF05604	PN6RF.vae.7445_k141_366665.region001	GCC05604	k141_366665	k141_366665	cyclic-lactone-autoinducer	RiPPs	NA	NA	11090	PN6RF.vae.7445	metagenome-assembly	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAG-302	s__
PN6RF.vae.7774	GCF15726	PN6RQ.vae.17079_k141_1738253.region001	GCC15726	k141_1738253	k141_1738253	ranthipeptide	RiPPs	NA	NA	10383	PN6RQ.vae.17079	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Clostridium_Q	s__Clostridium_Q sp016302185
PN6RF.vae.96620	GCF12477	PN3RA.vae.1876_k141_1229697.region001	GCC04057	k141_1229697	k141_1229697	NRPS	NRPS	NA	NA	40601	PN3RA.vae.1876	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__CALZFJ01	s__
PN6RG.bin.102	GCF15136	PN6RG.bin.102_k141_1570832.region001	GCC12512	k141_1570832	k141_1570832	terpene	Terpene	NA	NA	16199	PN6RG.bin.102	metagenome-assembly	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__DSM-1321	g__Pradoshia	s__Pradoshia sp001183965
PN6RG.bin.120	GCF07400	PN2RF.bin.208_k141_389825.region001	GCC08818	k141_389825	k141_389825	arylpolyene	Others	NA	NA	21810	PN2RF.bin.208	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Aphodosoma	s__Aphodosoma sp016292775
PN6RG.bin.120	GCF08683	PN16RH.bin.60_k141_244363.region001	GCC17745	k141_244363	k141_244363	arylpolyene	Others	NA	NA	41224	PN16RH.bin.60	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Aphodosoma	s__Aphodosoma sp016292775
PN6RG.bin.120	GCF08818	PN3LC.bin.13_k141_789487.region001	GCC08818	k141_789487	k141_789487	arylpolyene	Others	NA	NA	35225	PN3LC.bin.13	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Aphodosoma	s__Aphodosoma sp016292775
PN6RG.bin.120	GCF17745	PN7RF.vae.2642_k141_1450478.region001	GCC17745	k141_1450478	k141_1450478	arylpolyene	Others	NA	NA	21761	PN7RF.vae.2642	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Aphodosoma	s__Aphodosoma sp016292775
PN6RG.bin.31	GCF15374	PN6RG.bin.31_k141_1245062.region001	GCC04274	k141_1245062	k141_1245062	RRE-containing	RiPPs	NA	NA	13313	PN6RG.bin.31	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN6RG.vae.12596	GCF05187	PN11RL.vae.13555_k141_118652.region001	GCC11609	k141_118652	k141_118652	arylpolyene	Others	NA	NA	8101	PN11RL.vae.13555	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__Lentihominibacter	s__Lentihominibacter sp022780965
PN6RG.vae.12596	GCF09949	PN11RJ.bin.165_k141_2764460.region001	GCC15038	k141_2764460	k141_2764460	ranthipeptide	RiPPs	NA	NA	13118	PN11RJ.bin.165	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__Lentihominibacter	s__Lentihominibacter sp022780965
PN6RG.vae.12596	GCF13501	PN4RD.bin.109_k141_498331.region001	GCC03562	k141_498331	k141_498331	RRE-containing	RiPPs	NA	NA	6208	PN4RD.bin.109	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__Lentihominibacter	s__Lentihominibacter sp022780965
PN6RG.vae.12596	GCF15038	PN6RG.vae.12596_k141_1731810.region001	GCC15038	k141_1731810	k141_1731810	ranthipeptide	RiPPs	NA	NA	21395	PN6RG.vae.12596	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__Lentihominibacter	s__Lentihominibacter sp022780965
PN6RG.vae.12596	GCF15175	PN6RG.vae.12596_k141_1315528.region001	GCC05084	k141_1315528	k141_1315528	ranthipeptide	RiPPs	NA	NA	13430	PN6RG.vae.12596	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__Lentihominibacter	s__Lentihominibacter sp022780965
PN6RG.vae.12831	GCF15177	PN6RG.vae.12831_k141_1465211.region001	GCC08577	k141_1465211	k141_1465211	T1PKS	PKSI	NA	NA	7689	PN6RG.vae.12831	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Streptosporangiales	f__Streptosporangiaceae	g__Spirillospora	s__
PN6RG.vae.12831	GCF15178	PN6RG.vae.12831_k141_2253039.region001	GCC15034	k141_2253039	k141_2253039	T1PKS	PKSI	NA	NA	10397	PN6RG.vae.12831	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Streptosporangiales	f__Streptosporangiaceae	g__Spirillospora	s__
PN6RG.vae.12831	GCF15179	PN6RG.vae.12831_k141_900543.region001	GCC07854	k141_900543	k141_900543	T3PKS	PKSother	NA	NA	5787	PN6RG.vae.12831	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Streptosporangiales	f__Streptosporangiaceae	g__Spirillospora	s__
PN6RG.vae.12831	GCF15180	PN6RG.vae.12831_k141_911191.region001	GCC08184	k141_911191	k141_911191	siderophore	Others	NA	NA	6756	PN6RG.vae.12831	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Streptosporangiales	f__Streptosporangiaceae	g__Spirillospora	s__
PN6RG.vae.26675	GCF11388	PN6RG.vae.26675_k141_574249.region001	GCC14200	k141_574249	k141_574249	cyclic-lactone-autoinducer	RiPPs	NA	NA	8247	PN6RG.vae.26675	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__HGM13634	s__
PN6RG.vae.26675	GCF14714	PN6RB.vae.19292_k141_765442.region001	GCC13149	k141_765442	k141_765442	cyclic-lactone-autoinducer	RiPPs	NA	NA	9573	PN6RB.vae.19292	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__HGM13634	s__
PN6RG.vae.26675	GCF15193	PN6RG.vae.26675_k141_1137298.region001	GCC03040	k141_1137298	k141_1137298	NRPS	NRPS	NA	NA	12588	PN6RG.vae.26675	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__HGM13634	s__
PN6RG.vae.4377	GCF15204	PN6RG.vae.4377_k141_210688.region001	GCC13022	k141_210688	k141_210688	NRPS	NRPS	NA	NA	5051	PN6RG.vae.4377	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Micromonosporaceae	g__Natronosporangium	s__
PN6RG.vae.4377	GCF15205	PN6RG.vae.4377_k141_901677.region001	GCC08151	k141_901677	k141_901677	NRPS	NRPS	NA	NA	46292	PN6RG.vae.4377	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Micromonosporaceae	g__Natronosporangium	s__
PN6RH.bin.111	GCF07546	PN14RS.bin.20_k141_1095552.region001	GCC16561	k141_1095552	k141_1095552	ranthipeptide	RiPPs	NA	NA	8795	PN14RS.bin.20	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF07547	PN14RS.bin.20_k141_1183473.region001	GCC04238	k141_1183473	k141_1183473	RRE-containing	RiPPs	NA	NA	7885	PN14RS.bin.20	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF07548	PN14RS.bin.20_k141_777802.region001	GCC03033	k141_777802	k141_777802	NRPS	NRPS	NA	NA	19756	PN14RS.bin.20	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF08439	PN8RD.bin.118_k141_1256239.region001	GCC18137	k141_1256239	k141_1256239	RRE-containing	RiPPs	NA	NA	14385	PN8RD.bin.118	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF10679	PN8RF.vae.12320_k141_15052.region001	GCC06756	k141_15052	k141_15052	RRE-containing	RiPPs	NA	NA	5496	PN8RF.vae.12320	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF13373	PN8RS.vae.7921_k141_208931.region001	GCC17790	k141_208931	k141_208931	NRPS-like	NRPS	NA	NA	32692	PN8RS.vae.7921	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF13374	PN3RH.vae.8307_k141_1559047.region001	GCC15861	k141_1559047	k141_1559047	RRE-containing	RiPPs	NA	NA	9529	PN3RH.vae.8307	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF15210	PN3RB.bin.167_k141_1489204.region001	GCC10575	k141_1489204	k141_1489204	RRE-containing	RiPPs	NA	NA	13549	PN3RB.bin.167	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF15213	PN3CD.vae.19512_k141_477438.region001	GCC15046	k141_477438	k141_477438	RRE-containing	RiPPs	NA	NA	18565	PN3CD.vae.19512	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF15833	PN6RS.vae.3253_k141_1211340.region001	GCC18306	k141_1211340	k141_1211340	NRPS-like	NRPS	NA	NA	5017	PN6RS.vae.3253	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF15834	PN6RS.vae.3253_k141_1609062.region001	GCC00013	k141_1609062	k141_1609062	betalactone	Others	NA	NA	8628	PN6RS.vae.3253	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.111	GCF17809	PN6RH.bin.111_k141_298444.region001	GCC05767	k141_298444	k141_298444	betalactone	Others	NA	NA	23269	PN6RH.bin.111	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp016296045
PN6RH.bin.131	GCF04686	PN11RC.vae.89684_k141_360314.region001	GCC07965	k141_360314	k141_360314	RiPP-like	RiPPs	NA	NA	12160	PN11RC.vae.89684	metagenome-assembly	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_F	s__Treponema_F sp016294105
PN6RH.bin.131	GCF15770	PN6RR.bin.71_k141_1725729.region001	GCC09472	k141_1725729	k141_1725729	RiPP-like	RiPPs	NA	NA	11809	PN6RR.bin.71	metagenome-assembly	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_F	s__Treponema_F sp016294105
PN6RH.vae.20397	GCF05140	PN6RH.vae.20397_k141_1177182.region001	GCC05757	k141_1177182	k141_1177182	RRE-containing	RiPPs	NA	NA	9773	PN6RH.vae.20397	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes sp945494785
PN6RH.vae.20397	GCF15229	PN6RH.vae.20397_k141_1915443.region001	GCC16116	k141_1915443	k141_1915443	betalactone	Others	NA	NA	23663	PN6RH.vae.20397	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes sp945494785
PN6RH.vae.5507	GCF13350	PN6RH.vae.5507_k141_291384.region001	GCC06013	k141_291384	k141_291384	betalactone	Others	NA	NA	23899	PN6RH.vae.5507	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__SIG575	s__
PN6RH.vae.5507	GCF15235	PN6RH.vae.5507_k141_1527202.region001	GCC08256	k141_1527202	k141_1527202	RRE-containing	RiPPs	NA	NA	17095	PN6RH.vae.5507	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__SIG575	s__
PN6RH.vae.7808	GCF05106	PN6RH.vae.7808_k141_1326177.region001	GCC05106	k141_1326177	k141_1326177	ranthipeptide	RiPPs	NA	NA	13693	PN6RH.vae.7808	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__W0P33-017	s__
PN6RH.vae.7808	GCF18159	PN13RD.vae.7809_k141_384973.region001	GCC05106	k141_384973	k141_384973	ranthipeptide	RiPPs	NA	NA	14878	PN13RD.vae.7809	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__W0P33-017	s__
PN6RI.bin.1	GCF15274	PN6RI.bin.1_k141_1061015.region001	GCC12227	k141_1061015	k141_1061015	terpene	Terpene	NA	NA	10062	PN6RI.bin.1	metagenome-assembly	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__RUG410	s__
PN6RI.bin.103	GCF15243	PN6RI.bin.103_k141_699484.region001	GCC17152	k141_699484	k141_699484	RRE-containing	RiPPs	NA	NA	5763	PN6RI.bin.103	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__TWA4	s__
PN6RI.bin.110	GCF11680	PN6RI.bin.110_k141_290803.region001	GCC03867	k141_290803	k141_290803	betalactone	Others	NA	NA	22142	PN6RI.bin.110	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__CAG-170	s__
PN6RI.bin.110	GCF12798	PN3RG.vae.55303_k141_1098988.region001	GCC10587	k141_1098988	k141_1098988	betalactone	Others	NA	NA	9619	PN3RG.vae.55303	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__CAG-170	s__
PN6RI.bin.149	GCF15245	PN6RI.bin.149_k141_1323068.region001	GCC17868	k141_1323068	k141_1323068	NRPS-like	NRPS	NA	NA	33687	PN6RI.bin.149	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__
