name	vOTU_rename	contig_len	provirus	checkv_quality	miuvig_quality	completeness	contamination	family	host	type	expand	AMG_count
PN7RM|k141_1579423	vOTU_10323	11536	No	High-quality	High-quality	100	0	Unclassified	Unknown	lysogenic	No	0
PN7RQ|k141_1414506	vOTU_10324	16404	No	High-quality	High-quality	90.18	0	Unclassified	Unknown	lysogenic	No	0
PN7RQ|k141_856199	vOTU_10325	7171	No	Medium-quality	Genome-fragment	51.33	0	Unclassified	Unknown	lysogenic	No	0
PN7RR|k141_1450615	vOTU_10326	7489	No	Medium-quality	Genome-fragment	63.06	0	Unclassified	Unknown	lytic	No	0
PN7RR|k141_1451429	vOTU_10327	10610	No	Medium-quality	Genome-fragment	74.43	0	Unclassified	Unknown	lysogenic	No	0
PN7RS|k141_836928	vOTU_10328	10473	No	Medium-quality	Genome-fragment	57.58	0	Unclassified	Unknown	lytic	No	0
PN7RT|k141_292107	vOTU_10329	14145	No	Complete	High-quality	100	0	Unclassified	Unknown	lysogenic	No	0
PN8RC|k141_1126711	vOTU_10330	10711	No	Medium-quality	Genome-fragment	79.17	0	Unclassified	Unknown	lysogenic	No	0
PN8RC|k141_1126718	vOTU_10331	11378	No	Medium-quality	Genome-fragment	62.73	0	Unclassified	Unknown	lytic	No	0
PN8RD|k141_949581	vOTU_10332	11921	No	Medium-quality	Genome-fragment	89.73	0	Unclassified	Unknown	lytic	No	0
PN8RG|k141_1576386	vOTU_10333	12651	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	No	0
PN8RI|k141_608138	vOTU_10334	9773	No	Medium-quality	Genome-fragment	89	0	Unclassified	Unknown	lytic	No	0
PN8RM|k141_732736	vOTU_10335	10720	No	Medium-quality	Genome-fragment	75.49	0	Unclassified	Unknown	lysogenic	No	0
PN8RN|k141_474353	vOTU_10336	8722	No	Medium-quality	Genome-fragment	60.65	0	Unclassified	Unknown	lysogenic	No	0
PN8RO|k141_1883256	vOTU_10337	7170	No	Medium-quality	Genome-fragment	54.17	0	Unclassified	Unknown	lysogenic	No	0
PN8RP|k141_374192	vOTU_10338	5405	No	High-quality	High-quality	90.4	0	Unclassified	Unknown	lytic	No	0
PN8RR|k141_1416088	vOTU_10339	8339	No	Medium-quality	Genome-fragment	70.22	0	Unclassified	Unknown	lytic	No	0
PN9RI|k141_1332932	vOTU_10340	10774	No	Medium-quality	Genome-fragment	75.74	0	Unclassified	Unknown	lysogenic	No	0
PN6RO|k141_341322	vOTU_10341	229574	No	High-quality	High-quality	93.49	0	Myoviridae	Unknown	lytic	Yes	9
PN1CL|k141_483259	vOTU_10342	288996	No	High-quality	High-quality	99.25	0	Myoviridae	Unknown	lytic	No	9
PN10RA|k141_1450296	vOTU_10343	254619	No	Complete	High-quality	100	0	Podoviridae_crAss-like	Unknown	lytic	No	9
PN2CH|k141_2561402_fragment_1	vOTU_10344	247955	No	Medium-quality	Genome-fragment	79.46	0	Siphoviridae	Unknown	lysogenic	Yes	8
PN3LH|k141_2113916	vOTU_10345	206742	No	High-quality	High-quality	94.64	0	Myoviridae	Unknown	lytic	Yes	8
PN16RH|k141_1740552	vOTU_10346	131276	No	Medium-quality	Genome-fragment	60.67	0	Myoviridae	Unknown	lytic	Yes	7
PN1CL|k141_718842	vOTU_10347	200809	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	7
PN3RD|k141_2005864	vOTU_10348	77567	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	7
PN3JF|k141_203595	vOTU_10349	62291	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	No	7
PN11RC|k141_2275486_1	vOTU_10350	29277	No	Medium-quality	Genome-fragment	50.28	0	Siphoviridae	Unknown	lytic	Yes	6
PN16RO|k141_2375811	vOTU_10351	160498	No	Complete	High-quality	100	0	Podoviridae_crAss-like	Unknown	lytic	Yes	6
PN2LC|k141_626036	vOTU_10352	129966	No	Medium-quality	Genome-fragment	66.09	0	Siphoviridae	Unknown	lytic	Yes	6
PN3CF|k141_2213597	vOTU_10353	130462	No	Medium-quality	Genome-fragment	77.59	0	Siphoviridae	Unknown	lysogenic	Yes	6
PN2GI|k141_101254	vOTU_10354	147181	No	Complete	High-quality	100	0	Myoviridae	Unknown	lytic	No	6
PN6RQ|k141_1028767	vOTU_10355	155883	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lytic	No	6
PN14RD|k141_476931	vOTU_10356	75134	No	Medium-quality	Genome-fragment	86.15	0	Myoviridae	Unknown	lytic	Yes	5
PN1RB|k141_670224	vOTU_10357	52359	No	Medium-quality	Genome-fragment	85.65	0	Siphoviridae	Unknown	lytic	Yes	5
PN1RD|k141_347490	vOTU_10358	107845	No	Medium-quality	Genome-fragment	60.48	0	Myoviridae	Unknown	lytic	Yes	5
PN1RK|k141_1894228	vOTU_10359	48525	No	High-quality	High-quality	99.7	0	Siphoviridae	Unknown	lysogenic	Yes	5
PN1RK|k141_406066	vOTU_10360	45915	No	Medium-quality	Genome-fragment	74.81	0	Siphoviridae	Unknown	lytic	Yes	5
PN3LA|k141_277661	vOTU_10361	191035	No	Medium-quality	Genome-fragment	60.61	0	Myoviridae	Unknown	lytic	Yes	5
PN3LB|k141_176977	vOTU_10362	157014	No	Medium-quality	Genome-fragment	51.29	0	Unclassified	Unknown	lytic	Yes	5
PN3RH|k141_2171589	vOTU_10363	80670	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	Yes	5
PN6RF|k141_1627978	vOTU_10364	81803	No	Medium-quality	Genome-fragment	51.54	0	Siphoviridae	Unknown	lysogenic	Yes	5
PN1CD|k141_1637197	vOTU_10365	37894	No	Medium-quality	Genome-fragment	84.53	0	Myoviridae	Unknown	lytic	No	5
PN1RA|k141_1109444	vOTU_10366	24643	No	Medium-quality	Genome-fragment	72.22	0	Siphoviridae	Unknown	lytic	No	5
PN3LC|k141_2186678	vOTU_10367	101565	No	Medium-quality	Genome-fragment	66.2	0	Siphoviridae	Unknown	lytic	No	5
PN8RA|k141_426394	vOTU_10368	45190	No	Medium-quality	Genome-fragment	64.43	0	Unclassified	Unknown	lytic	No	5
PN10RK|k141_2007998_fragment_2	vOTU_10369	57066	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	4
PN12RH|k141_43049	vOTU_10370	178036	No	Medium-quality	Genome-fragment	61.14	0	Myoviridae	Unknown	lytic	Yes	4
PN12RH|k141_942999	vOTU_10371	51495	No	Medium-quality	Genome-fragment	78.16	0	Siphoviridae	Unknown	lytic	Yes	4
PN13RR|k141_840727	vOTU_10372	54017	No	High-quality	High-quality	100	0	Unclassified	Unknown	lytic	Yes	4
PN14RH|k141_102718	vOTU_10373	28280	No	Medium-quality	Genome-fragment	52.69	0	Unclassified	Unknown	lytic	Yes	4
PN14RJ|k141_116787	vOTU_10374	37085	No	Medium-quality	Genome-fragment	58.71	0	Unclassified	Unknown	lytic	Yes	4
PN16RE|k141_696884	vOTU_10375	52041	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	Yes	4
PN16RR|k141_742103	vOTU_10376	184261	No	Medium-quality	Genome-fragment	85.16	0	Myoviridae	Unknown	lytic	Yes	4
PN1CC|k141_913249	vOTU_10377	101348	No	Medium-quality	Genome-fragment	57	0	Siphoviridae	Unknown	lysogenic	Yes	4
PN1CJ|k141_1266473	vOTU_10378	78359	No	High-quality	High-quality	90.7	0	Myoviridae	Unknown	lytic	Yes	4
PN1JE|k141_517956	vOTU_10379	59983	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	4
PN1RA|k141_311164	vOTU_10380	39386	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	4
PN1RK|k141_2150016	vOTU_10381	38255	No	Medium-quality	Genome-fragment	71.29	0	Unclassified	Unknown	lytic	Yes	4
PN2GD|k141_128959	vOTU_10382	135713	No	Medium-quality	Genome-fragment	51.96	0	Siphoviridae	Unknown	lytic	Yes	4
PN3CB|k141_1756760	vOTU_10383	83742	No	Complete	High-quality	100	0	Myoviridae	Unknown	lytic	Yes	4
PN3CF|k141_593738	vOTU_10384	195628	No	Medium-quality	Genome-fragment	80.49	0	Siphoviridae	Unknown	lytic	Yes	4
PN3LA|k141_1791630	vOTU_10385	51294	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	Yes	4
PN4RA|k141_1280201	vOTU_10386	55782	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	4
PN5CF|k141_659879_1	vOTU_10387	28043	No	Medium-quality	Genome-fragment	58.6	0	Siphoviridae	Unknown	lytic	Yes	4
PN5CG|k141_538280	vOTU_10388	60591	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	4
PN5RG|k141_101890	vOTU_10389	274199	No	Medium-quality	Genome-fragment	74.89	0	Myoviridae	Unknown	lytic	Yes	4
PN6RF|k141_1252580	vOTU_10390	26861	No	Medium-quality	Genome-fragment	54.1	0	Siphoviridae	Unknown	lytic	Yes	4
PN7RH|k141_1609332	vOTU_10391	40279	No	Medium-quality	Genome-fragment	50.4	0	Unclassified	Unknown	lytic	Yes	4
PN8RC|k141_11712	vOTU_10392	132316	No	Medium-quality	Genome-fragment	52.68	0	Unclassified	Unknown	lytic	Yes	4
PN9RC|k141_1866898	vOTU_10393	87502	No	High-quality	High-quality	98.26	0	Unclassified	Unknown	lysogenic	Yes	4
PN2JF|k141_70678	vOTU_10394	99136	No	Medium-quality	Genome-fragment	58.73	0	Myoviridae	Unknown	lytic	No	4
PN2JB|k141_167609	vOTU_10395	149307	No	Complete	High-quality	100	0	Myoviridae	Unknown	lytic	No	4
PN8RJ|k141_1148650	vOTU_10396	76943	No	Medium-quality	Genome-fragment	89.07	0	Myoviridae	Unknown	lytic	No	4
PN11RJ|k141_837509	vOTU_10397	51644	No	Medium-quality	Genome-fragment	50.55	0	Podoviridae_crAss-like	Unknown	lytic	No	4
PN11RF|k141_1614880	vOTU_10398	170234	No	Complete	High-quality	100	0	Podoviridae_crAss-like	Unknown	lytic	No	4
PN8RB|k141_755494	vOTU_10399	52652	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	No	4
PN8RC|k141_785859	vOTU_10400	49435	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	No	4
PN14RL|k141_937091	vOTU_10401	54596	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	No	4
PN15RB|k141_1250265	vOTU_10402	33991	No	Medium-quality	Genome-fragment	63.32	0	Unclassified	Unknown	lytic	No	4
PN15RI|k141_1261883	vOTU_10403	54082	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	No	4
PN15RK|k141_98394	vOTU_10404	48161	No	Medium-quality	Genome-fragment	79.87	0	Unclassified	Unknown	lytic	No	4
PN10RI|k141_645407	vOTU_10405	65350	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN11RI|k141_1727726_1	vOTU_10406	50950	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	3
PN11RJ|k141_1318145	vOTU_10407	65372	No	High-quality	High-quality	100	0	Unclassified	Unknown	lytic	Yes	3
PN11RM|k141_2313776	vOTU_10408	46854	No	Medium-quality	Genome-fragment	63.18	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN11RO|k141_2122436_fragment_1	vOTU_10409	168328	No	High-quality	High-quality	95.34	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN12RC|k141_149244	vOTU_10410	46137	No	High-quality	High-quality	96.23	0	Siphoviridae	Unknown	lytic	Yes	3
PN12RD|k141_1758783	vOTU_10411	101880	No	Medium-quality	Genome-fragment	65.69	0	Myoviridae	Unknown	lytic	Yes	3
PN13RS|k141_1261537_1	vOTU_10412	39441	No	Medium-quality	Genome-fragment	81.78	0	Siphoviridae	Unknown	lytic	Yes	3
PN13RU|k141_774279	vOTU_10413	85923	No	Medium-quality	Genome-fragment	65.83	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN14RH|k141_1337128	vOTU_10414	41486	No	Medium-quality	Genome-fragment	52.1	0	Unclassified	Unknown	lytic	Yes	3
PN14RK|k141_1426709	vOTU_10415	124878	No	Medium-quality	Genome-fragment	76.91	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN14RN|k141_885320	vOTU_10416	30858	No	Medium-quality	Genome-fragment	64.72	0	Siphoviridae	Unknown	lytic	Yes	3
PN14RS|k141_197223	vOTU_10417	35782	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN15RO|k141_58962	vOTU_10418	78880	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	3
PN15RP|k141_138807	vOTU_10419	56989	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	3
PN16RE|k141_599253	vOTU_10420	135928	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN16RF|k141_1368079_1	vOTU_10421	46176	No	High-quality	High-quality	95.68	0	Siphoviridae	Unknown	lytic	Yes	3
PN16RG|k141_607733_fragment_2	vOTU_10422	154134	No	Medium-quality	Genome-fragment	71.61	0	Unclassified	Unknown	lysogenic	Yes	3
PN16RQ|k141_374326_1	vOTU_10423	50989	No	High-quality	High-quality	99.93	0	Siphoviridae	Unknown	lytic	Yes	3
PN1CE|k141_245517_1	vOTU_10424	66382	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	3
PN1CG|k141_655731	vOTU_10425	73493	No	Medium-quality	Genome-fragment	63.21	0	Siphoviridae	Unknown	lytic	Yes	3
PN1GJ|k141_58457	vOTU_10426	98998	No	High-quality	High-quality	93.11	0	Podoviridae_crAss-like	Unknown	lytic	Yes	3
PN1RA|k141_636021	vOTU_10427	134800	No	Medium-quality	Genome-fragment	69.16	0	Siphoviridae	Unknown	lytic	Yes	3
PN1RC|k141_1888755	vOTU_10428	113078	No	Medium-quality	Genome-fragment	65.97	0	Myoviridae	Unknown	lytic	Yes	3
PN1RD|k141_3415950	vOTU_10429	129845	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN1RH|k141_1942586	vOTU_10430	185193	No	Medium-quality	Genome-fragment	59.5	0	Unclassified	Unknown	lytic	Yes	3
PN1RI|k141_879901	vOTU_10431	35026	No	Medium-quality	Genome-fragment	70.42	0	Unclassified	Unknown	lytic	Yes	3
PN1RJ|k141_186441	vOTU_10432	26847	No	Medium-quality	Genome-fragment	62.47	0	Siphoviridae	Unknown	lytic	Yes	3
PN3LE|k141_1616589	vOTU_10433	141123	No	Medium-quality	Genome-fragment	79.42	0	Unclassified	Unknown	lytic	Yes	3
PN3RA|k141_906307	vOTU_10434	192954	No	Medium-quality	Genome-fragment	89.64	0	Myoviridae	Unknown	lytic	Yes	3
PN3RH|k141_712321	vOTU_10435	37877	No	Medium-quality	Genome-fragment	52.57	0	Myoviridae	Unknown	lytic	Yes	3
PN4RG|k141_259473_1	vOTU_10436	31811	No	Medium-quality	Genome-fragment	66.71	0	Siphoviridae	Unknown	lytic	Yes	3
PN5RE|k141_344868_1	vOTU_10437	45337	No	Medium-quality	Genome-fragment	72.28	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN6RC|k141_1044918	vOTU_10438	53455	No	High-quality	High-quality	100	0	Myoviridae	Unknown	lysogenic	Yes	3
PN6RD|k141_8401	vOTU_10439	51500	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	3
PN6RI|k141_1003747	vOTU_10440	42094	No	Medium-quality	Genome-fragment	86.75	0	Siphoviridae	Unknown	lytic	Yes	3
PN6RM|k141_1393581	vOTU_10441	40143	No	Medium-quality	Genome-fragment	84.62	0	Siphoviridae	Unknown	lytic	Yes	3
PN6RO|k141_492457_1	vOTU_10442	40592	No	Medium-quality	Genome-fragment	88.84	0	Myoviridae	Unknown	lytic	Yes	3
PN7RI|k141_951844	vOTU_10443	60433	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	3
PN7RL|k141_528433	vOTU_10444	166474	No	Medium-quality	Genome-fragment	50.61	0	Myoviridae	Unknown	lytic	Yes	3
PN8RA|k141_683914	vOTU_10445	50470	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	3
PN8RC|k141_1126716	vOTU_10446	69223	No	Complete	High-quality	100	0	Quimbyviridae	Unknown	lytic	Yes	3
PN8RL|k141_1019412	vOTU_10447	103921	No	High-quality	High-quality	98.11	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN8RM|k141_544553	vOTU_10448	165504	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	3
PN9RJ|k141_553985	vOTU_10449	56178	No	High-quality	High-quality	99.42	0	Unclassified	Unknown	lytic	Yes	3
PN4RG|k141_1363636	vOTU_10450	105765	No	Medium-quality	Genome-fragment	63.28	0	Myoviridae	Unknown	lytic	No	3
PN5IA|k141_61578	vOTU_10451	93819	No	High-quality	High-quality	100	0	Myoviridae	Unknown	lysogenic	No	3
PN7RQ|k141_1967596	vOTU_10452	55171	No	Complete	High-quality	100	0	Myoviridae	Unknown	lytic	No	3
PN14RK|k141_541706	vOTU_10453	124018	No	Medium-quality	Genome-fragment	67.31	0	Podoviridae_crAss-like	Unknown	lytic	No	3
PN11RI|k141_626114_1	vOTU_10454	56236	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	No	3
PN1RA|k141_3611131_1	vOTU_10455	27192	No	Medium-quality	Genome-fragment	55.04	0	Siphoviridae	Unknown	lytic	No	3
PN2CA|k141_804740_1	vOTU_10456	48123	No	High-quality	High-quality	91.4	0	Siphoviridae	Unknown	lytic	No	3
PN3RE|k141_1141198	vOTU_10457	37664	No	Medium-quality	Genome-fragment	79.38	0	Siphoviridae	Unknown	lytic	No	3
PN7RT|k141_2123029	vOTU_10458	53542	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lysogenic	No	3
PN8RR|k141_210594	vOTU_10459	31207	No	Medium-quality	Genome-fragment	59.13	0	Siphoviridae	Unknown	lytic	No	3
PN6RM|k141_1040219_1	vOTU_10460	75778	No	High-quality	High-quality	100	0	Unclassified	Unknown	lytic	No	3
PN10RG|k141_1339270	vOTU_10461	36511	No	Medium-quality	Genome-fragment	71.46	0	Siphoviridae	Unknown	lytic	Yes	2
PN10RG|k141_693196	vOTU_10462	24075	No	Medium-quality	Genome-fragment	50.67	0	Siphoviridae	Unknown	lytic	Yes	2
PN10RJ|k141_1373778_1	vOTU_10463	37075	No	Medium-quality	Genome-fragment	59.8	0	Siphoviridae	Unknown	lytic	Yes	2
PN10RJ|k141_391353_1	vOTU_10464	123894	No	High-quality	High-quality	100	0	Myoviridae	Unknown	lytic	Yes	2
PN10RO|k141_1769886_1	vOTU_10465	115774	No	Medium-quality	Genome-fragment	64.73	0	Unclassified	Unknown	lytic	Yes	2
PN10RQ|k141_1323465	vOTU_10466	28633	No	Medium-quality	Genome-fragment	73.75	0	Siphoviridae	Unknown	lytic	Yes	2
PN10RT|k141_1740488	vOTU_10467	106604	No	Medium-quality	Genome-fragment	65.35	0	Myoviridae	Unknown	lytic	Yes	2
PN11RA|k141_1021454	vOTU_10468	36073	No	Medium-quality	Genome-fragment	60.89	0	Unclassified	Unknown	lytic	Yes	2
PN11RA|k141_2939077	vOTU_10469	40869	No	Medium-quality	Genome-fragment	73.84	0	Siphoviridae	Unknown	lysogenic	Yes	2
PN11RC|k141_2791924	vOTU_10470	37213	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	Yes	2
PN11RN|k141_1082296	vOTU_10471	46547	No	Medium-quality	Genome-fragment	84.8	0	Unclassified	Unknown	lytic	Yes	2
PN12RC|k141_21965_1	vOTU_10472	23936	No	Medium-quality	Genome-fragment	50.37	0	Siphoviridae	Unknown	lytic	Yes	2
PN12RD|k141_609235	vOTU_10473	27504	No	Medium-quality	Genome-fragment	57.7	0	Siphoviridae	Unknown	lytic	Yes	2
PN12RE|k141_187075	vOTU_10474	95689	No	Medium-quality	Genome-fragment	59.05	0	Siphoviridae	Unknown	lytic	Yes	2
PN12RE|k141_503003	vOTU_10475	30393	No	Medium-quality	Genome-fragment	55.19	0	Siphoviridae	Unknown	lytic	Yes	2
PN13RI|k141_1439479	vOTU_10476	124455	No	Medium-quality	Genome-fragment	54.25	0	Unclassified	Unknown	lytic	Yes	2
PN13RI|k141_1701258	vOTU_10477	141883	No	Medium-quality	Genome-fragment	68.77	0	Unclassified	Unknown	lysogenic	Yes	2
PN13RR|k141_649571	vOTU_10478	38250	No	Medium-quality	Genome-fragment	64.03	0	Siphoviridae	Unknown	lytic	Yes	2
PN13RR|k141_727430	vOTU_10479	50329	No	High-quality	High-quality	100	0	Unclassified	Unknown	lysogenic	Yes	2
PN13RS|k141_1801432	vOTU_10480	64368	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	2
PN14RA|k141_1215118	vOTU_10481	32736	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	Yes	2
PN14RC|k141_695096	vOTU_10482	51155	No	High-quality	High-quality	95.64	0	Unclassified	Unknown	lytic	Yes	2
PN14RH|k141_375210_1	vOTU_10483	40606	No	Medium-quality	Genome-fragment	65.83	0	Siphoviridae	Unknown	lytic	Yes	2
PN14RJ|k141_466617	vOTU_10484	45917	No	Medium-quality	Genome-fragment	86.19	0	Unclassified	Unknown	lytic	Yes	2
PN14RM|k141_700890	vOTU_10485	38132	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	2
PN14RQ|k141_39104	vOTU_10486	37797	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	2
PN15RA|k141_59598	vOTU_10487	24893	No	Medium-quality	Genome-fragment	64.64	0	Unclassified	Unknown	lytic	Yes	2
PN15RA|k141_874666_1	vOTU_10488	35984	No	Medium-quality	Genome-fragment	75.85	0	Siphoviridae	Unknown	lytic	Yes	2
PN15RO|k141_408587	vOTU_10489	89102	No	Medium-quality	Genome-fragment	88.29	0	Podoviridae_crAss-like	Unknown	lytic	Yes	2
PN16RC|k141_1828163_1	vOTU_10490	39580	No	Medium-quality	Genome-fragment	67.63	0	Siphoviridae	Unknown	lytic	Yes	2
PN16RE|k141_1462563	vOTU_10491	27464	No	Medium-quality	Genome-fragment	56.26	0	Siphoviridae	Unknown	lytic	Yes	2
PN16RE|k141_1615968	vOTU_10492	50902	No	High-quality	High-quality	99.94	0	Unclassified	Unknown	lysogenic	Yes	2
PN16RF|k141_113949	vOTU_10493	37719	No	High-quality	High-quality	90.93	0	Unclassified	Unknown	lytic	Yes	2
PN16RF|k141_1692272	vOTU_10494	28337	No	Medium-quality	Genome-fragment	59.06	0	Siphoviridae	Unknown	lytic	Yes	2
PN16RF|k141_639430_1	vOTU_10495	46490	No	High-quality	High-quality	93.6	0	Siphoviridae	Unknown	lytic	Yes	2
PN16RN|k141_763731_1	vOTU_10496	52179	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	2
PN16RP|k141_177684	vOTU_10497	30041	No	Medium-quality	Genome-fragment	80.69	0	Unclassified	Unknown	lytic	Yes	2
PN16RP|k141_430541_1	vOTU_10498	40057	No	Medium-quality	Genome-fragment	84.83	0	Siphoviridae	Unknown	lytic	Yes	2
PN1CB|k141_802772	vOTU_10499	49494	No	Complete	High-quality	100	0	Siphoviridae	Unknown	lysogenic	Yes	2
PN1CC|k141_707885_1	vOTU_10500	45564	No	High-quality	High-quality	95.97	0	Siphoviridae	Unknown	lytic	Yes	2
PN1CC|k141_857262	vOTU_10501	44809	No	Medium-quality	Genome-fragment	62.32	0	Quimbyviridae	Unknown	lytic	Yes	2
PN1CD|k141_1326353	vOTU_10502	54827	No	Complete	High-quality	100	0	Unclassified	Unknown	lytic	Yes	2
PN1CI|k141_46984	vOTU_10503	79446	No	Complete	High-quality	100	0	Quimbyviridae	Unknown	lytic	Yes	2
PN1CI|k141_70822	vOTU_10504	53077	No	Medium-quality	Genome-fragment	64.77	0	Quimbyviridae	Unknown	lytic	Yes	2
PN1CL|k141_891906	vOTU_10505	49981	No	High-quality	High-quality	100	0	Siphoviridae	Unknown	lytic	Yes	2
PN1JE|k141_374676	vOTU_10506	25682	No	Medium-quality	Genome-fragment	60.05	0	Siphoviridae	Unknown	lytic	Yes	2
PN1LC|k141_759804	vOTU_10507	27593	No	Medium-quality	Genome-fragment	56.72	0	Siphoviridae	Unknown	lytic	Yes	2
PN1RA|k141_2375438	vOTU_10508	94011	No	Medium-quality	Genome-fragment	61.22	0	Siphoviridae	Unknown	lysogenic	Yes	2
PN1RA|k141_4399300	vOTU_10509	140677	No	Medium-quality	Genome-fragment	66.97	0	Siphoviridae	Unknown	lytic	Yes	2
PN1RB|k141_3834305	vOTU_10510	50967	No	High-quality	High-quality	97.12	0	Siphoviridae	Unknown	lysogenic	Yes	2
PN1RE|k141_832392	vOTU_10511	98013	No	Medium-quality	Genome-fragment	51.77	0	Siphoviridae	Unknown	lytic	Yes	2
PN1RF|k141_1245141	vOTU_10512	38046	No	Medium-quality	Genome-fragment	82.41	0	Unclassified	Unknown	lysogenic	Yes	2
PN1RI|k141_23790	vOTU_10513	52785	No	Medium-quality	Genome-fragment	51.81	0	Podoviridae_crAss-like	Unknown	lytic	Yes	2
PN1RK|k141_637737_1	vOTU_10514	91293	No	Medium-quality	Genome-fragment	57.36	0	Siphoviridae	Unknown	lysogenic	Yes	2
PN1RL|k141_807512	vOTU_10515	86600	No	Medium-quality	Genome-fragment	65.41	0	Siphoviridae	Unknown	lysogenic	Yes	2
PN2CD|k141_1014057	vOTU_10516	42961	No	Medium-quality	Genome-fragment	73.2	0	Unclassified	Unknown	lytic	Yes	2
PN2DG|k141_59552	vOTU_10517	151798	No	Complete	High-quality	100	0	Ackermannviridae	Unknown	lytic	Yes	2
